date,regime,regime_name,period_name
2000-10-27,2,BEAR,Dot-com Crash
2000-10-27,2,BEAR,Dot-com Crash
2000-10-27,2,BEAR,Dot-com Crash
2000-10-27,2,BEAR,Dot-com Crash
2000-10-27,2,BEAR,Dot-com Crash
2000-10-27,2,BEAR,Dot-com Crash
2000-10-27,2,BEAR,Dot-com Crash
2000-10-27,2,BEAR,Dot-com Crash
2000-10-30,2,BEAR,Dot-com Crash
2000-10-30,2,BEAR,Dot-com Crash
2000-10-30,2,BEAR,Dot-com Crash
2000-10-30,2,BEAR,Dot-com Crash
2000-10-30,2,BEAR,Dot-com Crash
2000-10-30,2,BEAR,Dot-com Crash
2000-10-30,2,BEAR,Dot-com Crash
2000-10-30,2,BEAR,Dot-com Crash
2000-10-31,1,SIDEWAYS,Dot-com Crash
2000-11-01,1,SIDEWAYS,Dot-com Crash
2000-11-01,1,SIDEWAYS,Dot-com Crash
2000-11-01,1,SIDEWAYS,Dot-com Crash
2000-11-01,1,SIDEWAYS,Dot-com Crash
2000-11-01,1,SIDEWAYS,Dot-com Crash
2000-11-01,1,SIDEWAYS,Dot-com Crash
2000-11-01,1,SIDEWAYS,Dot-com Crash
2000-11-01,1,SIDEWAYS,Dot-com Crash
2000-11-02,1,SIDEWAYS,Dot-com Crash
2000-11-02,1,SIDEWAYS,Dot-com Crash
2000-11-02,1,SIDEWAYS,Dot-com Crash
2000-11-02,1,SIDEWAYS,Dot-com Crash
2000-11-02,1,SIDEWAYS,Dot-com Crash
2000-11-02,1,SIDEWAYS,Dot-com Crash
2000-11-02,1,SIDEWAYS,Dot-com Crash
2000-11-02,1,SIDEWAYS,Dot-com Crash
2000-11-03,1,SIDEWAYS,Dot-com Crash
2000-11-06,1,SIDEWAYS,Dot-com Crash
2000-11-07,1,SIDEWAYS,Dot-com Crash
2000-11-08,1,SIDEWAYS,Dot-com Crash
2000-11-09,1,SIDEWAYS,Dot-com Crash
2000-11-10,1,SIDEWAYS,Dot-com Crash
2000-11-10,1,SIDEWAYS,Dot-com Crash
2000-11-10,1,SIDEWAYS,Dot-com Crash
2000-11-10,1,SIDEWAYS,Dot-com Crash
2000-11-10,1,SIDEWAYS,Dot-com Crash
2000-11-10,1,SIDEWAYS,Dot-com Crash
2000-11-10,1,SIDEWAYS,Dot-com Crash
2000-11-10,1,SIDEWAYS,Dot-com Crash
2000-11-13,1,SIDEWAYS,Dot-com Crash
2000-11-13,1,SIDEWAYS,Dot-com Crash
2000-11-13,1,SIDEWAYS,Dot-com Crash
2000-11-13,1,SIDEWAYS,Dot-com Crash
2000-11-13,1,SIDEWAYS,Dot-com Crash
2000-11-13,1,SIDEWAYS,Dot-com Crash
2000-11-13,1,SIDEWAYS,Dot-com Crash
2000-11-13,1,SIDEWAYS,Dot-com Crash
2000-11-14,1,SIDEWAYS,Dot-com Crash
2000-11-15,1,SIDEWAYS,Dot-com Crash
2000-11-16,1,SIDEWAYS,Dot-com Crash
2000-11-17,2,BEAR,Dot-com Crash
2000-11-20,2,BEAR,Dot-com Crash
2000-11-20,2,BEAR,Dot-com Crash
2000-11-20,2,BEAR,Dot-com Crash
2000-11-20,2,BEAR,Dot-com Crash
2000-11-20,2,BEAR,Dot-com Crash
2000-11-20,2,BEAR,Dot-com Crash
2000-11-20,2,BEAR,Dot-com Crash
2000-11-20,2,BEAR,Dot-com Crash
2000-11-21,2,BEAR,Dot-com Crash
2000-11-22,2,BEAR,Dot-com Crash
2000-11-22,2,BEAR,Dot-com Crash
2000-11-22,2,BEAR,Dot-com Crash
2000-11-22,2,BEAR,Dot-com Crash
2000-11-22,2,BEAR,Dot-com Crash
2000-11-22,2,BEAR,Dot-com Crash
2000-11-22,2,BEAR,Dot-com Crash
2000-11-22,2,BEAR,Dot-com Crash
2000-11-24,1,SIDEWAYS,Dot-com Crash
2000-11-27,2,BEAR,Dot-com Crash
2000-11-28,2,BEAR,Dot-com Crash
2000-11-29,2,BEAR,Dot-com Crash
2000-11-30,2,BEAR,Dot-com Crash
2000-11-30,2,BEAR,Dot-com Crash
2000-11-30,2,BEAR,Dot-com Crash
2000-11-30,2,BEAR,Dot-com Crash
2000-11-30,2,BEAR,Dot-com Crash
2000-11-30,2,BEAR,Dot-com Crash
2000-11-30,2,BEAR,Dot-com Crash
2000-11-30,2,BEAR,Dot-com Crash
2000-12-01,2,BEAR,Dot-com Crash
2000-12-01,2,BEAR,Dot-com Crash
2000-12-01,2,BEAR,Dot-com Crash
2000-12-01,2,BEAR,Dot-com Crash
2000-12-01,2,BEAR,Dot-com Crash
2000-12-01,2,BEAR,Dot-com Crash
2000-12-01,2,BEAR,Dot-com Crash
2000-12-01,2,BEAR,Dot-com Crash
2000-12-04,2,BEAR,Dot-com Crash
2000-12-04,2,BEAR,Dot-com Crash
2000-12-04,2,BEAR,Dot-com Crash
2000-12-04,2,BEAR,Dot-com Crash
2000-12-04,2,BEAR,Dot-com Crash
2000-12-04,2,BEAR,Dot-com Crash
2000-12-04,2,BEAR,Dot-com Crash
2000-12-04,2,BEAR,Dot-com Crash
2000-12-05,2,BEAR,Dot-com Crash
2000-12-06,2,BEAR,Dot-com Crash
2000-12-06,2,BEAR,Dot-com Crash
2000-12-06,2,BEAR,Dot-com Crash
2000-12-06,2,BEAR,Dot-com Crash
2000-12-06,2,BEAR,Dot-com Crash
2000-12-06,2,BEAR,Dot-com Crash
2000-12-06,2,BEAR,Dot-com Crash
2000-12-06,2,BEAR,Dot-com Crash
2000-12-07,2,BEAR,Dot-com Crash
2000-12-07,2,BEAR,Dot-com Crash
2000-12-07,2,BEAR,Dot-com Crash
2000-12-07,2,BEAR,Dot-com Crash
2000-12-07,2,BEAR,Dot-com Crash
2000-12-07,2,BEAR,Dot-com Crash
2000-12-07,2,BEAR,Dot-com Crash
2000-12-07,2,BEAR,Dot-com Crash
2000-12-08,2,BEAR,Dot-com Crash
2000-12-08,2,BEAR,Dot-com Crash
2000-12-08,2,BEAR,Dot-com Crash
2000-12-08,2,BEAR,Dot-com Crash
2000-12-08,2,BEAR,Dot-com Crash
2000-12-08,2,BEAR,Dot-com Crash
2000-12-08,2,BEAR,Dot-com Crash
2000-12-08,2,BEAR,Dot-com Crash
2000-12-11,1,SIDEWAYS,Dot-com Crash
2000-12-12,1,SIDEWAYS,Dot-com Crash
2000-12-13,1,SIDEWAYS,Dot-com Crash
2000-12-14,2,BEAR,Dot-com Crash
2000-12-15,2,BEAR,Dot-com Crash
2000-12-18,2,BEAR,Dot-com Crash
2000-12-19,2,BEAR,Dot-com Crash
2000-12-19,2,BEAR,Dot-com Crash
2000-12-19,2,BEAR,Dot-com Crash
2000-12-19,2,BEAR,Dot-com Crash
2000-12-19,2,BEAR,Dot-com Crash
2000-12-19,2,BEAR,Dot-com Crash
2000-12-19,2,BEAR,Dot-com Crash
2000-12-19,2,BEAR,Dot-com Crash
2000-12-20,2,BEAR,Dot-com Crash
2000-12-20,2,BEAR,Dot-com Crash
2000-12-20,2,BEAR,Dot-com Crash
2000-12-20,2,BEAR,Dot-com Crash
2000-12-20,2,BEAR,Dot-com Crash
2000-12-20,2,BEAR,Dot-com Crash
2000-12-20,2,BEAR,Dot-com Crash
2000-12-20,2,BEAR,Dot-com Crash
2000-12-21,2,BEAR,Dot-com Crash
2000-12-21,2,BEAR,Dot-com Crash
2000-12-21,2,BEAR,Dot-com Crash
2000-12-21,2,BEAR,Dot-com Crash
2000-12-21,2,BEAR,Dot-com Crash
2000-12-21,2,BEAR,Dot-com Crash
2000-12-21,2,BEAR,Dot-com Crash
2000-12-21,2,BEAR,Dot-com Crash
2000-12-22,2,BEAR,Dot-com Crash
2000-12-22,2,BEAR,Dot-com Crash
2000-12-22,2,BEAR,Dot-com Crash
2000-12-22,2,BEAR,Dot-com Crash
2000-12-22,2,BEAR,Dot-com Crash
2000-12-22,2,BEAR,Dot-com Crash
2000-12-22,2,BEAR,Dot-com Crash
2000-12-22,2,BEAR,Dot-com Crash
2000-12-26,2,BEAR,Dot-com Crash
2000-12-27,1,SIDEWAYS,Dot-com Crash
2000-12-28,1,SIDEWAYS,Dot-com Crash
2000-12-29,1,SIDEWAYS,Dot-com Crash
2000-12-29,1,SIDEWAYS,Dot-com Crash
2000-12-29,1,SIDEWAYS,Dot-com Crash
2000-12-29,1,SIDEWAYS,Dot-com Crash
2000-12-29,1,SIDEWAYS,Dot-com Crash
2000-12-29,1,SIDEWAYS,Dot-com Crash
2000-12-29,1,SIDEWAYS,Dot-com Crash
2000-12-29,1,SIDEWAYS,Dot-com Crash
2001-01-02,1,SIDEWAYS,Dot-com Crash
2001-01-02,1,SIDEWAYS,Dot-com Crash
2001-01-02,1,SIDEWAYS,Dot-com Crash
2001-01-02,1,SIDEWAYS,Dot-com Crash
2001-01-02,1,SIDEWAYS,Dot-com Crash
2001-01-02,1,SIDEWAYS,Dot-com Crash
2001-01-02,1,SIDEWAYS,Dot-com Crash
2001-01-02,1,SIDEWAYS,Dot-com Crash
2001-01-03,1,SIDEWAYS,Dot-com Crash
2001-01-04,1,SIDEWAYS,Dot-com Crash
2001-01-05,1,SIDEWAYS,Dot-com Crash
2001-01-05,1,SIDEWAYS,Dot-com Crash
2001-01-05,1,SIDEWAYS,Dot-com Crash
2001-01-05,1,SIDEWAYS,Dot-com Crash
2001-01-05,1,SIDEWAYS,Dot-com Crash
2001-01-05,1,SIDEWAYS,Dot-com Crash
2001-01-05,1,SIDEWAYS,Dot-com Crash
2001-01-05,1,SIDEWAYS,Dot-com Crash
2001-01-08,1,SIDEWAYS,Dot-com Crash
2001-01-08,1,SIDEWAYS,Dot-com Crash
2001-01-08,1,SIDEWAYS,Dot-com Crash
2001-01-08,1,SIDEWAYS,Dot-com Crash
2001-01-08,1,SIDEWAYS,Dot-com Crash
2001-01-08,1,SIDEWAYS,Dot-com Crash
2001-01-08,1,SIDEWAYS,Dot-com Crash
2001-01-08,1,SIDEWAYS,Dot-com Crash
2001-01-09,1,SIDEWAYS,Dot-com Crash
2001-01-09,1,SIDEWAYS,Dot-com Crash
2001-01-09,1,SIDEWAYS,Dot-com Crash
2001-01-09,1,SIDEWAYS,Dot-com Crash
2001-01-09,1,SIDEWAYS,Dot-com Crash
2001-01-09,1,SIDEWAYS,Dot-com Crash
2001-01-09,1,SIDEWAYS,Dot-com Crash
2001-01-09,1,SIDEWAYS,Dot-com Crash
2001-01-10,1,SIDEWAYS,Dot-com Crash
2001-01-11,1,SIDEWAYS,Dot-com Crash
2001-01-11,1,SIDEWAYS,Dot-com Crash
2001-01-11,1,SIDEWAYS,Dot-com Crash
2001-01-11,1,SIDEWAYS,Dot-com Crash
2001-01-11,1,SIDEWAYS,Dot-com Crash
2001-01-11,1,SIDEWAYS,Dot-com Crash
2001-01-11,1,SIDEWAYS,Dot-com Crash
2001-01-11,1,SIDEWAYS,Dot-com Crash
2001-01-12,1,SIDEWAYS,Dot-com Crash
2001-01-12,1,SIDEWAYS,Dot-com Crash
2001-01-12,1,SIDEWAYS,Dot-com Crash
2001-01-12,1,SIDEWAYS,Dot-com Crash
2001-01-12,1,SIDEWAYS,Dot-com Crash
2001-01-12,1,SIDEWAYS,Dot-com Crash
2001-01-12,1,SIDEWAYS,Dot-com Crash
2001-01-12,1,SIDEWAYS,Dot-com Crash
2001-01-16,1,SIDEWAYS,Dot-com Crash
2001-01-16,1,SIDEWAYS,Dot-com Crash
2001-01-16,1,SIDEWAYS,Dot-com Crash
2001-01-16,1,SIDEWAYS,Dot-com Crash
2001-01-16,1,SIDEWAYS,Dot-com Crash
2001-01-16,1,SIDEWAYS,Dot-com Crash
2001-01-16,1,SIDEWAYS,Dot-com Crash
2001-01-16,1,SIDEWAYS,Dot-com Crash
2001-01-17,1,SIDEWAYS,Dot-com Crash
2001-01-17,1,SIDEWAYS,Dot-com Crash
2001-01-17,1,SIDEWAYS,Dot-com Crash
2001-01-17,1,SIDEWAYS,Dot-com Crash
2001-01-17,1,SIDEWAYS,Dot-com Crash
2001-01-17,1,SIDEWAYS,Dot-com Crash
2001-01-17,1,SIDEWAYS,Dot-com Crash
2001-01-17,1,SIDEWAYS,Dot-com Crash
2001-01-18,1,SIDEWAYS,Dot-com Crash
2001-01-18,1,SIDEWAYS,Dot-com Crash
2001-01-18,1,SIDEWAYS,Dot-com Crash
2001-01-18,1,SIDEWAYS,Dot-com Crash
2001-01-18,1,SIDEWAYS,Dot-com Crash
2001-01-18,1,SIDEWAYS,Dot-com Crash
2001-01-18,1,SIDEWAYS,Dot-com Crash
2001-01-18,1,SIDEWAYS,Dot-com Crash
2001-01-19,1,SIDEWAYS,Dot-com Crash
2001-01-19,1,SIDEWAYS,Dot-com Crash
2001-01-19,1,SIDEWAYS,Dot-com Crash
2001-01-19,1,SIDEWAYS,Dot-com Crash
2001-01-19,1,SIDEWAYS,Dot-com Crash
2001-01-19,1,SIDEWAYS,Dot-com Crash
2001-01-19,1,SIDEWAYS,Dot-com Crash
2001-01-19,1,SIDEWAYS,Dot-com Crash
2001-01-22,1,SIDEWAYS,Dot-com Crash
2001-01-22,1,SIDEWAYS,Dot-com Crash
2001-01-22,1,SIDEWAYS,Dot-com Crash
2001-01-22,1,SIDEWAYS,Dot-com Crash
2001-01-22,1,SIDEWAYS,Dot-com Crash
2001-01-22,1,SIDEWAYS,Dot-com Crash
2001-01-22,1,SIDEWAYS,Dot-com Crash
2001-01-22,1,SIDEWAYS,Dot-com Crash
2001-01-23,1,SIDEWAYS,Dot-com Crash
2001-01-24,1,SIDEWAYS,Dot-com Crash
2001-01-24,1,SIDEWAYS,Dot-com Crash
2001-01-24,1,SIDEWAYS,Dot-com Crash
2001-01-24,1,SIDEWAYS,Dot-com Crash
2001-01-24,1,SIDEWAYS,Dot-com Crash
2001-01-24,1,SIDEWAYS,Dot-com Crash
2001-01-24,1,SIDEWAYS,Dot-com Crash
2001-01-24,1,SIDEWAYS,Dot-com Crash
2001-01-25,1,SIDEWAYS,Dot-com Crash
2001-01-25,1,SIDEWAYS,Dot-com Crash
2001-01-25,1,SIDEWAYS,Dot-com Crash
2001-01-25,1,SIDEWAYS,Dot-com Crash
2001-01-25,1,SIDEWAYS,Dot-com Crash
2001-01-25,1,SIDEWAYS,Dot-com Crash
2001-01-25,1,SIDEWAYS,Dot-com Crash
2001-01-25,1,SIDEWAYS,Dot-com Crash
2001-01-26,1,SIDEWAYS,Dot-com Crash
2001-01-26,1,SIDEWAYS,Dot-com Crash
2001-01-26,1,SIDEWAYS,Dot-com Crash
2001-01-26,1,SIDEWAYS,Dot-com Crash
2001-01-26,1,SIDEWAYS,Dot-com Crash
2001-01-26,1,SIDEWAYS,Dot-com Crash
2001-01-26,1,SIDEWAYS,Dot-com Crash
2001-01-26,1,SIDEWAYS,Dot-com Crash
2001-01-29,1,SIDEWAYS,Dot-com Crash
2001-01-30,1,SIDEWAYS,Dot-com Crash
2001-01-31,1,SIDEWAYS,Dot-com Crash
2001-02-01,0,BULL,Dot-com Crash
2001-02-02,0,BULL,Dot-com Crash
2001-02-05,1,SIDEWAYS,Dot-com Crash
2001-02-06,0,BULL,Dot-com Crash
2001-02-07,0,BULL,Dot-com Crash
2001-02-08,1,SIDEWAYS,Dot-com Crash
2001-02-09,1,SIDEWAYS,Dot-com Crash
2001-02-09,1,SIDEWAYS,Dot-com Crash
2001-02-09,1,SIDEWAYS,Dot-com Crash
2001-02-09,1,SIDEWAYS,Dot-com Crash
2001-02-09,1,SIDEWAYS,Dot-com Crash
2001-02-09,1,SIDEWAYS,Dot-com Crash
2001-02-09,1,SIDEWAYS,Dot-com Crash
2001-02-09,1,SIDEWAYS,Dot-com Crash
2001-02-12,0,BULL,Dot-com Crash
2001-02-13,1,SIDEWAYS,Dot-com Crash
2001-02-14,1,SIDEWAYS,Dot-com Crash
2001-02-15,1,SIDEWAYS,Dot-com Crash
2001-02-16,2,BEAR,Dot-com Crash
2001-02-20,2,BEAR,Dot-com Crash
2001-02-21,2,BEAR,Dot-com Crash
2001-02-21,2,BEAR,Dot-com Crash
2001-02-21,2,BEAR,Dot-com Crash
2001-02-21,2,BEAR,Dot-com Crash
2001-02-21,2,BEAR,Dot-com Crash
2001-02-21,2,BEAR,Dot-com Crash
2001-02-21,2,BEAR,Dot-com Crash
2001-02-21,2,BEAR,Dot-com Crash
2001-02-22,2,BEAR,Dot-com Crash
2001-02-22,2,BEAR,Dot-com Crash
2001-02-22,2,BEAR,Dot-com Crash
2001-02-22,2,BEAR,Dot-com Crash
2001-02-22,2,BEAR,Dot-com Crash
2001-02-22,2,BEAR,Dot-com Crash
2001-02-22,2,BEAR,Dot-com Crash
2001-02-22,2,BEAR,Dot-com Crash
2001-02-23,2,BEAR,Dot-com Crash
2001-02-26,2,BEAR,Dot-com Crash
2001-02-27,2,BEAR,Dot-com Crash
2001-02-28,2,BEAR,Dot-com Crash
2001-02-28,2,BEAR,Dot-com Crash
2001-02-28,2,BEAR,Dot-com Crash
2001-02-28,2,BEAR,Dot-com Crash
2001-02-28,2,BEAR,Dot-com Crash
2001-02-28,2,BEAR,Dot-com Crash
2001-02-28,2,BEAR,Dot-com Crash
2001-02-28,2,BEAR,Dot-com Crash
2001-03-01,2,BEAR,Dot-com Crash
2001-03-01,2,BEAR,Dot-com Crash
2001-03-01,2,BEAR,Dot-com Crash
2001-03-01,2,BEAR,Dot-com Crash
2001-03-01,2,BEAR,Dot-com Crash
2001-03-01,2,BEAR,Dot-com Crash
2001-03-01,2,BEAR,Dot-com Crash
2001-03-01,2,BEAR,Dot-com Crash
2001-03-02,2,BEAR,Dot-com Crash
2001-03-02,2,BEAR,Dot-com Crash
2001-03-02,2,BEAR,Dot-com Crash
2001-03-02,2,BEAR,Dot-com Crash
2001-03-02,2,BEAR,Dot-com Crash
2001-03-02,2,BEAR,Dot-com Crash
2001-03-02,2,BEAR,Dot-com Crash
2001-03-02,2,BEAR,Dot-com Crash
2001-03-05,2,BEAR,Dot-com Crash
2001-03-06,2,BEAR,Dot-com Crash
2001-03-07,2,BEAR,Dot-com Crash
2001-03-08,2,BEAR,Dot-com Crash
2001-03-09,2,BEAR,Dot-com Crash
2001-03-12,2,BEAR,Dot-com Crash
2001-03-13,2,BEAR,Dot-com Crash
2001-03-14,2,BEAR,Dot-com Crash
2001-03-14,2,BEAR,Dot-com Crash
2001-03-14,2,BEAR,Dot-com Crash
2001-03-14,2,BEAR,Dot-com Crash
2001-03-15,2,BEAR,Dot-com Crash
2001-03-16,2,BEAR,Dot-com Crash
2001-03-19,2,BEAR,Dot-com Crash
2001-03-20,2,BEAR,Dot-com Crash
2001-03-20,2,BEAR,Dot-com Crash
2001-03-20,2,BEAR,Dot-com Crash
2001-03-20,2,BEAR,Dot-com Crash
2001-03-20,2,BEAR,Dot-com Crash
2001-03-20,2,BEAR,Dot-com Crash
2001-03-20,2,BEAR,Dot-com Crash
2001-03-20,2,BEAR,Dot-com Crash
2001-03-21,2,BEAR,Dot-com Crash
2001-03-21,2,BEAR,Dot-com Crash
2001-03-21,2,BEAR,Dot-com Crash
2001-03-21,2,BEAR,Dot-com Crash
2001-03-21,2,BEAR,Dot-com Crash
2001-03-21,2,BEAR,Dot-com Crash
2001-03-21,2,BEAR,Dot-com Crash
2001-03-21,2,BEAR,Dot-com Crash
2001-03-22,2,BEAR,Dot-com Crash
2001-03-22,2,BEAR,Dot-com Crash
2001-03-22,2,BEAR,Dot-com Crash
2001-03-22,2,BEAR,Dot-com Crash
2001-03-22,2,BEAR,Dot-com Crash
2001-03-22,2,BEAR,Dot-com Crash
2001-03-22,2,BEAR,Dot-com Crash
2001-03-22,2,BEAR,Dot-com Crash
2001-03-23,2,BEAR,Dot-com Crash
2001-03-23,2,BEAR,Dot-com Crash
2001-03-23,2,BEAR,Dot-com Crash
2001-03-23,2,BEAR,Dot-com Crash
2001-03-23,2,BEAR,Dot-com Crash
2001-03-23,2,BEAR,Dot-com Crash
2001-03-23,2,BEAR,Dot-com Crash
2001-03-23,2,BEAR,Dot-com Crash
2001-03-26,2,BEAR,Dot-com Crash
2001-03-26,2,BEAR,Dot-com Crash
2001-03-26,2,BEAR,Dot-com Crash
2001-03-26,2,BEAR,Dot-com Crash
2001-03-26,2,BEAR,Dot-com Crash
2001-03-26,2,BEAR,Dot-com Crash
2001-03-26,2,BEAR,Dot-com Crash
2001-03-26,2,BEAR,Dot-com Crash
2001-03-27,2,BEAR,Dot-com Crash
2001-03-28,2,BEAR,Dot-com Crash
2001-03-29,2,BEAR,Dot-com Crash
2001-03-30,2,BEAR,Dot-com Crash
2001-04-02,2,BEAR,Dot-com Crash
2001-04-03,2,BEAR,Dot-com Crash
2001-04-03,2,BEAR,Dot-com Crash
2001-04-03,2,BEAR,Dot-com Crash
2001-04-03,2,BEAR,Dot-com Crash
2001-04-03,2,BEAR,Dot-com Crash
2001-04-03,2,BEAR,Dot-com Crash
2001-04-03,2,BEAR,Dot-com Crash
2001-04-03,2,BEAR,Dot-com Crash
2001-04-04,2,BEAR,Dot-com Crash
2001-04-04,2,BEAR,Dot-com Crash
2001-04-04,2,BEAR,Dot-com Crash
2001-04-04,2,BEAR,Dot-com Crash
2001-04-04,2,BEAR,Dot-com Crash
2001-04-04,2,BEAR,Dot-com Crash
2001-04-04,2,BEAR,Dot-com Crash
2001-04-04,2,BEAR,Dot-com Crash
2001-04-05,2,BEAR,Dot-com Crash
2001-04-05,2,BEAR,Dot-com Crash
2001-04-05,2,BEAR,Dot-com Crash
2001-04-05,2,BEAR,Dot-com Crash
2001-04-05,2,BEAR,Dot-com Crash
2001-04-05,2,BEAR,Dot-com Crash
2001-04-05,2,BEAR,Dot-com Crash
2001-04-05,2,BEAR,Dot-com Crash
2001-04-06,2,BEAR,Dot-com Crash
2001-04-06,2,BEAR,Dot-com Crash
2001-04-06,2,BEAR,Dot-com Crash
2001-04-06,2,BEAR,Dot-com Crash
2001-04-06,2,BEAR,Dot-com Crash
2001-04-06,2,BEAR,Dot-com Crash
2001-04-06,2,BEAR,Dot-com Crash
2001-04-06,2,BEAR,Dot-com Crash
2001-04-09,2,BEAR,Dot-com Crash
2001-04-09,2,BEAR,Dot-com Crash
2001-04-09,2,BEAR,Dot-com Crash
2001-04-09,2,BEAR,Dot-com Crash
2001-04-09,2,BEAR,Dot-com Crash
2001-04-09,2,BEAR,Dot-com Crash
2001-04-09,2,BEAR,Dot-com Crash
2001-04-09,2,BEAR,Dot-com Crash
2001-04-10,2,BEAR,Dot-com Crash
2001-04-10,2,BEAR,Dot-com Crash
2001-04-10,2,BEAR,Dot-com Crash
2001-04-10,2,BEAR,Dot-com Crash
2001-04-10,2,BEAR,Dot-com Crash
2001-04-10,2,BEAR,Dot-com Crash
2001-04-10,2,BEAR,Dot-com Crash
2001-04-10,2,BEAR,Dot-com Crash
2001-04-11,1,SIDEWAYS,Dot-com Crash
2001-04-11,1,SIDEWAYS,Dot-com Crash
2001-04-11,1,SIDEWAYS,Dot-com Crash
2001-04-11,1,SIDEWAYS,Dot-com Crash
2001-04-11,1,SIDEWAYS,Dot-com Crash
2001-04-11,1,SIDEWAYS,Dot-com Crash
2001-04-11,1,SIDEWAYS,Dot-com Crash
2001-04-11,1,SIDEWAYS,Dot-com Crash
2001-04-12,1,SIDEWAYS,Dot-com Crash
2001-04-12,1,SIDEWAYS,Dot-com Crash
2001-04-12,1,SIDEWAYS,Dot-com Crash
2001-04-12,1,SIDEWAYS,Dot-com Crash
2001-04-12,1,SIDEWAYS,Dot-com Crash
2001-04-12,1,SIDEWAYS,Dot-com Crash
2001-04-12,1,SIDEWAYS,Dot-com Crash
2001-04-12,1,SIDEWAYS,Dot-com Crash
2001-04-16,1,SIDEWAYS,Dot-com Crash
2001-04-16,1,SIDEWAYS,Dot-com Crash
2001-04-16,1,SIDEWAYS,Dot-com Crash
2001-04-16,1,SIDEWAYS,Dot-com Crash
2001-04-16,1,SIDEWAYS,Dot-com Crash
2001-04-16,1,SIDEWAYS,Dot-com Crash
2001-04-16,1,SIDEWAYS,Dot-com Crash
2001-04-16,1,SIDEWAYS,Dot-com Crash
2001-04-17,1,SIDEWAYS,Dot-com Crash
2001-04-17,1,SIDEWAYS,Dot-com Crash
2001-04-17,1,SIDEWAYS,Dot-com Crash
2001-04-17,1,SIDEWAYS,Dot-com Crash
2001-04-17,1,SIDEWAYS,Dot-com Crash
2001-04-17,1,SIDEWAYS,Dot-com Crash
2001-04-17,1,SIDEWAYS,Dot-com Crash
2001-04-17,1,SIDEWAYS,Dot-com Crash
2001-04-18,1,SIDEWAYS,Dot-com Crash
2001-04-19,1,SIDEWAYS,Dot-com Crash
2001-04-20,1,SIDEWAYS,Dot-com Crash
2001-04-23,1,SIDEWAYS,Dot-com Crash
2001-04-23,1,SIDEWAYS,Dot-com Crash
2001-04-23,1,SIDEWAYS,Dot-com Crash
2001-04-23,1,SIDEWAYS,Dot-com Crash
2001-04-23,1,SIDEWAYS,Dot-com Crash
2001-04-23,1,SIDEWAYS,Dot-com Crash
2001-04-23,1,SIDEWAYS,Dot-com Crash
2001-04-23,1,SIDEWAYS,Dot-com Crash
2001-04-24,1,SIDEWAYS,Dot-com Crash
2001-04-24,1,SIDEWAYS,Dot-com Crash
2001-04-24,1,SIDEWAYS,Dot-com Crash
2001-04-24,1,SIDEWAYS,Dot-com Crash
2001-04-24,1,SIDEWAYS,Dot-com Crash
2001-04-24,1,SIDEWAYS,Dot-com Crash
2001-04-24,1,SIDEWAYS,Dot-com Crash
2001-04-24,1,SIDEWAYS,Dot-com Crash
2001-04-25,1,SIDEWAYS,Dot-com Crash
2001-04-25,1,SIDEWAYS,Dot-com Crash
2001-04-25,1,SIDEWAYS,Dot-com Crash
2001-04-25,1,SIDEWAYS,Dot-com Crash
2001-04-25,1,SIDEWAYS,Dot-com Crash
2001-04-25,1,SIDEWAYS,Dot-com Crash
2001-04-25,1,SIDEWAYS,Dot-com Crash
2001-04-25,1,SIDEWAYS,Dot-com Crash
2001-04-26,1,SIDEWAYS,Dot-com Crash
2001-04-26,1,SIDEWAYS,Dot-com Crash
2001-04-26,1,SIDEWAYS,Dot-com Crash
2001-04-26,1,SIDEWAYS,Dot-com Crash
2001-04-26,1,SIDEWAYS,Dot-com Crash
2001-04-26,1,SIDEWAYS,Dot-com Crash
2001-04-26,1,SIDEWAYS,Dot-com Crash
2001-04-26,1,SIDEWAYS,Dot-com Crash
2001-04-27,1,SIDEWAYS,Dot-com Crash
2001-04-27,1,SIDEWAYS,Dot-com Crash
2001-04-27,1,SIDEWAYS,Dot-com Crash
2001-04-27,1,SIDEWAYS,Dot-com Crash
2001-04-27,1,SIDEWAYS,Dot-com Crash
2001-04-27,1,SIDEWAYS,Dot-com Crash
2001-04-27,1,SIDEWAYS,Dot-com Crash
2001-04-27,1,SIDEWAYS,Dot-com Crash
2001-04-30,1,SIDEWAYS,Dot-com Crash
2001-04-30,1,SIDEWAYS,Dot-com Crash
2001-04-30,1,SIDEWAYS,Dot-com Crash
2001-04-30,1,SIDEWAYS,Dot-com Crash
2001-04-30,1,SIDEWAYS,Dot-com Crash
2001-04-30,1,SIDEWAYS,Dot-com Crash
2001-04-30,1,SIDEWAYS,Dot-com Crash
2001-04-30,1,SIDEWAYS,Dot-com Crash
2001-05-01,1,SIDEWAYS,Dot-com Crash
2001-05-01,1,SIDEWAYS,Dot-com Crash
2001-05-01,1,SIDEWAYS,Dot-com Crash
2001-05-01,1,SIDEWAYS,Dot-com Crash
2001-05-01,1,SIDEWAYS,Dot-com Crash
2001-05-01,1,SIDEWAYS,Dot-com Crash
2001-05-01,1,SIDEWAYS,Dot-com Crash
2001-05-01,1,SIDEWAYS,Dot-com Crash
2001-05-02,1,SIDEWAYS,Dot-com Crash
2001-05-03,1,SIDEWAYS,Dot-com Crash
